user,input_code,model_a,model_b,winner,is_strong,juiceOptions,juiceOtherReason
6507b0bf6c158dca2bfde795,1_wayne_0_6_6_sample_5_0344-0618,ConvoFusion,HoloGest,model_b,True,"[""RecognisableGestures"",""AmountIntensityOfMotion""]",
6507b0bf6c158dca2bfde795,20_li_0_1_1_sample_3_0285-0561,RAG-Gesture,HoloGest,model_b,True,"[""AmountIntensityOfMotion"",""RecognisableGestures"",""MotionOther""]","""awkward gestures on the left video"""
6507b0bf6c158dca2bfde795,20_li_0_65_65_sample_4_0351-0701,BEAT2,RAG-Gesture,model_a,True,"[""AmountIntensityOfMotion"",""RecognisableGestures""]",
6507b0bf6c158dca2bfde795,20_li_0_95_95_sample_2_0344-0650,HoloGest,ConvoFusion,model_a,True,"[""RecognisableGestures""]",
6507b0bf6c158dca2bfde795,21_ayana_0_103_103_sample_5_1967-2220,RAG-Gesture,HoloGest,tie,,{},
6507b0bf6c158dca2bfde795,22_luqi_0_73_73_sample_4_0346-0670,RAG-Gesture,ConvoFusion,tie,,{},
6507b0bf6c158dca2bfde795,22_luqi_0_73_73_sample_4_0346-0670,RAG-Gesture,SemanticGesticulator,model_a,False,"[""RecognisableGestures""]",
6507b0bf6c158dca2bfde795,22_luqi_0_87_87_sample_2_0328-0681,BEAT2,RAG-Gesture,model_a,False,"[""RecognisableGestures""]",
6507b0bf6c158dca2bfde795,25_goto_0_111_111_sample_1_0326-0660,RAG-Gesture,BEAT2,model_a,False,"[""RecognisableGestures"",""AmountIntensityOfMotion""]",
6507b0bf6c158dca2bfde795,2_scott_0_111_111_sample_4_0288-0582,HoloGest,ConvoFusion,tie,,{},
6507b0bf6c158dca2bfde795,2_scott_0_3_3_sample_2_0359-0591,ConvoFusion,BEAT2,model_b,True,"[""RecognisableGestures"",""AmountIntensityOfMotion"",""MotionSmoothness""]",
6507b0bf6c158dca2bfde795,2_scott_0_65_65_sample_1_0321-0678,HoloGest,RAG-Gesture,model_b,True,"[""AmountIntensityOfMotion"",""RecognisableGestures""]",
6507b0bf6c158dca2bfde795,3_solomon_0_111_111_sample_4_0344-0704,ConvoFusion,BEAT2,model_b,True,"[""RecognisableGestures""]",
6507b0bf6c158dca2bfde795,5_stewart_0_7_7_sample_3_0293-0571,RAG-Gesture,SemanticGesticulator,tie,,{},
6507b0bf6c158dca2bfde795,7_sophie_0_65_65_sample_2_0357-0705,SemanticGesticulator,HoloGest,model_a,False,"[""RecognisableGestures""]",
6507b0bf6c158dca2bfde795,9_miranda_0_73_73_sample_1_0265-0592,ConvoFusion,BEAT2,model_a,True,"[""RecognisableGestures""]",""""""
6507b0bf6c158dca2bfde795,9_miranda_0_95_95_sample_5_0313-0664,HoloGest,SemanticGesticulator,model_a,True,"[""RecognisableGestures"",""MotionOther"",""AmountIntensityOfMotion""]","""Hand movement was very stiff in the Right video """
6529aca800ead52f4492be19,10_kieks_0_8_8_sample_2_0350-0622,SemanticGesticulator,HoloGest,tie,,{},
6529aca800ead52f4492be19,10_kieks_0_95_95_sample_3_0317-0645,RAG-Gesture,ConvoFusion,model_b,False,"[""MotionSmoothness""]",
6529aca800ead52f4492be19,12_zhao_0_103_103_sample_2_1787-2070,Seamless,AMUSE,model_b,False,"[""UnrealisticMotion""]",
6529aca800ead52f4492be19,12_zhao_0_81_81_sample_3_0293-0613,Seamless,HoloGest,model_b,False,"[""UnrealisticMotion""]",
6529aca800ead52f4492be19,13_lu_0_81_81_sample_5_0302-0634,RAG-Gesture,SemanticGesticulator,model_b,False,"[""RecognisableGestures""]",
6529aca800ead52f4492be19,15_carlos_0_87_87_sample_4_0346-0654,ConvoFusion,Seamless,model_a,False,"[""MotionSmoothness""]",
6529aca800ead52f4492be19,17_itoi_0_103_103_sample_3_0329-0679,Seamless,SemanticGesticulator,tie,,{},
6529aca800ead52f4492be19,1_wayne_0_4_4_sample_1_0352-0692,RAG-Gesture,ConvoFusion,model_b,False,"[""MotionSmoothness""]",
6529aca800ead52f4492be19,20_li_0_95_95_sample_2_0344-0650,Seamless,ConvoFusion,tie,,{},
6529aca800ead52f4492be19,21_ayana_0_65_65_sample_3_0362-0652,Seamless,BEAT2,model_a,False,"[""RecognisableGestures""]",
6529aca800ead52f4492be19,21_ayana_0_81_81_sample_1_0236-0585,Seamless,RAG-Gesture,model_a,True,"[""MotionSmoothness"",""RecognisableGestures""]",
6529aca800ead52f4492be19,22_luqi_0_87_87_sample_2_0328-0681,Seamless,DiffuseStyleGesture,tie,,{},
6529aca800ead52f4492be19,27_yingqing_0_103_103_sample_3_0324-0629,ConvoFusion,RAG-Gesture,model_b,True,"[""UnrealisticMotion""]",
6529aca800ead52f4492be19,27_yingqing_0_73_73_sample_2_0337-0691,RAG-Gesture,Seamless,model_a,False,"[""AmountIntensityOfMotion""]",
6529aca800ead52f4492be19,28_tiffnay_0_65_65_sample_4_0341-0666,HoloGest,RAG-Gesture,tie,,{},
6529aca800ead52f4492be19,2_scott_0_65_65_sample_1_0321-0678,Seamless,BEAT2,model_b,False,"[""AmountIntensityOfMotion"",""RecognisableGestures""]",
6529aca800ead52f4492be19,30_katya_0_111_111_sample_1_0316-0655,Seamless,HoloGest,model_a,False,"[""MotionSmoothness""]",
6529aca800ead52f4492be19,30_katya_0_111_111_sample_1_0316-0655,HoloGest,SemanticGesticulator,tie,,{},
6529aca800ead52f4492be19,30_katya_0_95_95_sample_5_0271-0618,HoloGest,RAG-Gesture,model_b,False,"[""AmountIntensityOfMotion"",""RecognisableGestures""]",
6529aca800ead52f4492be19,3_solomon_0_111_111_sample_4_0344-0704,Seamless,AMUSE,model_a,True,"[""MotionSmoothness"",""UnrealisticMotion""]",
6529aca800ead52f4492be19,5_stewart_0_65_65_sample_2_0256-0569,ConvoFusion,HoloGest,model_a,False,"[""AmountIntensityOfMotion""]",
6529aca800ead52f4492be19,6_carla_0_103_103_sample_1_0350-0696,RAG-Gesture,SemanticGesticulator,model_a,False,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6529aca800ead52f4492be19,6_carla_0_65_65_sample_2_0352-0655,RAG-Gesture,SemanticGesticulator,tie,,{},
6529aca800ead52f4492be19,7_sophie_0_8_8_sample_5_0322-0670,DiffuseStyleGesture,Seamless,model_b,False,"[""UnrealisticMotion""]",
6529aca800ead52f4492be19,9_miranda_0_95_95_sample_5_0313-0664,Seamless,SemanticGesticulator,model_a,True,"[""MotionSmoothness"",""RecognisableGestures""]",
6553953daddeb31f9794b59c,10_kieks_0_5_5_sample_2_0308-0630,RAG-Gesture,Seamless,model_b,True,"[""AmountIntensityOfMotion""]",
6553953daddeb31f9794b59c,10_kieks_0_8_8_sample_2_0350-0622,RAG-Gesture,SemanticGesticulator,model_b,False,"[""AmountIntensityOfMotion""]",
6553953daddeb31f9794b59c,10_kieks_0_95_95_sample_3_0317-0645,AMUSE,Seamless,model_b,True,"[""RecognisableGestures"",""MotionSmoothness""]",
6553953daddeb31f9794b59c,11_nidal_0_3_3_sample_5_0254-0610,RAG-Gesture,HoloGest,tie,,{},
6553953daddeb31f9794b59c,12_zhao_0_103_103_sample_2_1787-2070,HoloGest,SemanticGesticulator,model_b,False,"[""AmountIntensityOfMotion""]",
6553953daddeb31f9794b59c,17_itoi_0_103_103_sample_3_0329-0679,Seamless,BEAT2,model_b,True,"[""MotionSmoothness"",""RecognisableGestures""]",
6553953daddeb31f9794b59c,1_wayne_0_2_2_sample_5_0284-0619,ConvoFusion,Seamless,model_b,False,"[""AmountIntensityOfMotion"",""RecognisableGestures""]",
6553953daddeb31f9794b59c,1_wayne_0_6_6_sample_5_0344-0618,Seamless,DiffuseStyleGesture,model_a,True,"[""UnrealisticMotion"",""RecognisableGestures""]",
6553953daddeb31f9794b59c,1_wayne_0_81_81_sample_5_0324-0628,RAG-Gesture,Seamless,model_b,True,"[""RecognisableGestures"",""MotionSmoothness""]",
6553953daddeb31f9794b59c,20_li_0_111_111_sample_1_0308-0647,SemanticGesticulator,Seamless,model_b,True,"[""UnrealisticMotion"",""AmountIntensityOfMotion""]",
6553953daddeb31f9794b59c,21_ayana_0_81_81_sample_1_0236-0585,BEAT2,Seamless,model_b,False,"[""MotionSmoothness""]",
6553953daddeb31f9794b59c,22_luqi_0_103_103_sample_2_0339-0687,HoloGest,RAG-Gesture,model_a,False,"[""UnrealisticMotion"",""AmountIntensityOfMotion""]",
6553953daddeb31f9794b59c,23_hailing_0_103_103_sample_1_0302-0604,ConvoFusion,RAG-Gesture,model_b,False,"[""MotionSmoothness""]",
6553953daddeb31f9794b59c,25_goto_0_111_111_sample_1_0326-0660,AMUSE,Seamless,model_a,False,"[""MotionSmoothness""]",
6553953daddeb31f9794b59c,25_goto_0_2_2_sample_3_0347-0675,SemanticGesticulator,RAG-Gesture,model_a,True,"[""UnrealisticMotion""]",
6553953daddeb31f9794b59c,25_goto_0_95_95_sample_2_0349-0706,Seamless,HoloGest,model_a,False,"[""MotionSmoothness""]",
6553953daddeb31f9794b59c,28_tiffnay_0_81_81_sample_1_0302-0623,RAG-Gesture,ConvoFusion,model_b,False,"[""MotionSmoothness""]",
6553953daddeb31f9794b59c,2_scott_0_65_65_sample_1_0321-0678,ConvoFusion,Seamless,model_b,False,"[""MotionSmoothness""]",
6553953daddeb31f9794b59c,2_scott_0_7_7_sample_5_0315-0666,SemanticGesticulator,RAG-Gesture,model_b,False,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6553953daddeb31f9794b59c,5_stewart_0_103_103_sample_5_0350-0625,SemanticGesticulator,HoloGest,model_a,False,"[""AmountIntensityOfMotion""]",
6553953daddeb31f9794b59c,5_stewart_0_65_65_sample_2_0256-0569,Seamless,DiffuseStyleGesture,model_a,True,"[""UnrealisticMotion"",""AmountIntensityOfMotion""]",
6553953daddeb31f9794b59c,7_sophie_0_8_8_sample_5_0322-0670,SemanticGesticulator,Seamless,model_a,True,"[""AmountIntensityOfMotion"",""RecognisableGestures""]",
6553953daddeb31f9794b59c,9_miranda_0_65_65_sample_2_0272-0629,HoloGest,RAG-Gesture,model_b,False,"[""AmountIntensityOfMotion""]",
6553953daddeb31f9794b59c,9_miranda_0_65_65_sample_2_0272-0629,SemanticGesticulator,HoloGest,model_a,False,"[""UnrealisticMotion""]",
6553953daddeb31f9794b59c,9_miranda_0_87_87_sample_1_0397-0651,Seamless,HoloGest,model_b,False,"[""AmountIntensityOfMotion"",""MotionSmoothness""]",
657a59ca40daebdb26cb31af,10_kieks_0_8_8_sample_2_0350-0622,Seamless,DiffuseStyleGesture,model_a,True,"[""UnrealisticMotion""]",
657a59ca40daebdb26cb31af,10_kieks_0_95_95_sample_3_0317-0645,Seamless,DiffuseStyleGesture,model_a,True,"[""UnrealisticMotion""]",
657a59ca40daebdb26cb31af,12_zhao_0_87_87_sample_1_0295-0634,BEAT2,Seamless,model_b,False,"[""RecognisableGestures"",""MotionSmoothness""]",
657a59ca40daebdb26cb31af,13_lu_0_95_95_sample_5_0324-0566,ConvoFusion,HoloGest,model_a,True,"[""MotionSmoothness"",""RecognisableGestures""]",
657a59ca40daebdb26cb31af,15_carlos_0_65_65_sample_5_0338-0676,Seamless,SemanticGesticulator,tie,,{},
657a59ca40daebdb26cb31af,16_jorge_0_1_1_sample_5_0316-0617,ConvoFusion,RAG-Gesture,tie,,{},
657a59ca40daebdb26cb31af,18_daiki_0_65_65_sample_3_0219-0575,RAG-Gesture,ConvoFusion,tie,,{},
657a59ca40daebdb26cb31af,1_wayne_0_6_6_sample_5_0344-0618,Seamless,ConvoFusion,tie,,{},
657a59ca40daebdb26cb31af,22_luqi_0_73_73_sample_4_0346-0670,RAG-Gesture,SemanticGesticulator,tie,,{},
657a59ca40daebdb26cb31af,22_luqi_0_95_95_sample_5_0353-0692,Seamless,SemanticGesticulator,tie,,{},
657a59ca40daebdb26cb31af,23_hailing_0_103_103_sample_1_0302-0604,BEAT2,Seamless,tie,,{},
657a59ca40daebdb26cb31af,23_hailing_0_111_111_sample_2_0340-0691,SemanticGesticulator,RAG-Gesture,tie,,{},
657a59ca40daebdb26cb31af,24_kexin_0_103_103_sample_4_0347-0684,SemanticGesticulator,HoloGest,tie,,{},
657a59ca40daebdb26cb31af,27_yingqing_0_103_103_sample_3_0324-0629,HoloGest,SemanticGesticulator,tie,,{},
657a59ca40daebdb26cb31af,27_yingqing_0_1_1_sample_3_0322-0620,RAG-Gesture,ConvoFusion,tie,,{},
657a59ca40daebdb26cb31af,28_tiffnay_0_2_2_sample_3_0328-0581,Seamless,ConvoFusion,tie,,{},
657a59ca40daebdb26cb31af,2_scott_0_111_111_sample_4_0288-0582,HoloGest,RAG-Gesture,tie,,{},
657a59ca40daebdb26cb31af,2_scott_0_3_3_sample_2_0359-0591,HoloGest,RAG-Gesture,tie,,{},
657a59ca40daebdb26cb31af,2_scott_0_7_7_sample_5_0315-0666,HoloGest,Seamless,tie,,{},
657a59ca40daebdb26cb31af,30_katya_0_111_111_sample_1_0316-0655,Seamless,RAG-Gesture,model_a,False,"[""MotionSmoothness""]",
657a59ca40daebdb26cb31af,4_lawrence_0_65_65_sample_3_0322-0675,Seamless,RAG-Gesture,model_a,True,"[""RecognisableGestures"",""MotionSmoothness""]",
657a59ca40daebdb26cb31af,4_lawrence_0_87_87_sample_1_0349-0671,HoloGest,Seamless,tie,,{},
657a59ca40daebdb26cb31af,6_carla_0_65_65_sample_2_0352-0655,AMUSE,Seamless,model_b,False,"[""UnrealisticMotion""]",
657a59ca40daebdb26cb31af,6_carla_0_87_87_sample_5_0351-0664,HoloGest,SemanticGesticulator,model_a,False,"[""MotionSmoothness""]",
657a59ca40daebdb26cb31af,7_sophie_0_8_8_sample_5_0322-0670,Seamless,AMUSE,model_a,False,"[""UnrealisticMotion""]",
6690464404e2d3a5271a608d,11_nidal_0_73_73_sample_3_0297-0649,SemanticGesticulator,RAG-Gesture,model_b,False,"[""MotionSmoothness""]",
6690464404e2d3a5271a608d,13_lu_0_73_73_sample_3_0299-0656,HoloGest,ConvoFusion,model_a,False,"[""MotionSmoothness""]",
6690464404e2d3a5271a608d,13_lu_0_95_95_sample_5_0324-0566,AMUSE,ConvoFusion,model_b,True,"[""MotionSmoothness"",""RecognisableGestures""]",
6690464404e2d3a5271a608d,16_jorge_0_1_1_sample_5_0316-0617,SemanticGesticulator,BEAT2,tie,,{},
6690464404e2d3a5271a608d,16_jorge_0_2_2_sample_2_1164-1505,ConvoFusion,BEAT2,tie,,{},
6690464404e2d3a5271a608d,17_itoi_0_103_103_sample_3_0329-0679,ConvoFusion,SemanticGesticulator,model_a,True,"[""MotionSmoothness""]",
6690464404e2d3a5271a608d,17_itoi_0_103_103_sample_3_0329-0679,DiffuseStyleGesture,AMUSE,model_a,False,"[""MotionSmoothness""]",
6690464404e2d3a5271a608d,17_itoi_0_2_2_sample_1_0356-0677,HoloGest,BEAT2,tie,,{},
6690464404e2d3a5271a608d,1_wayne_0_65_65_sample_3_0295-0543,BEAT2,RAG-Gesture,model_a,False,"[""MotionSmoothness""]",
6690464404e2d3a5271a608d,1_wayne_0_6_6_sample_5_0344-0618,DiffuseStyleGesture,SemanticGesticulator,tie,,{},
6690464404e2d3a5271a608d,20_li_0_65_65_sample_4_0351-0701,HoloGest,DiffuseStyleGesture,model_a,False,"[""MotionSmoothness""]",
6690464404e2d3a5271a608d,22_luqi_0_95_95_sample_5_0353-0692,BEAT2,AMUSE,model_a,False,"[""MotionSmoothness""]",
6690464404e2d3a5271a608d,23_hailing_0_81_81_sample_2_0278-0629,DiffuseStyleGesture,HoloGest,model_b,False,"[""MotionSmoothness"",""RecognisableGestures""]",
6690464404e2d3a5271a608d,24_kexin_0_65_65_sample_4_0266-0626,RAG-Gesture,DiffuseStyleGesture,model_a,True,"[""MotionSmoothness"",""RecognisableGestures""]",
6690464404e2d3a5271a608d,27_yingqing_0_65_65_sample_5_0332-0690,SemanticGesticulator,HoloGest,model_b,True,"[""RecognisableGestures"",""UnrealisticMotion""]",
6690464404e2d3a5271a608d,28_tiffnay_0_2_2_sample_3_0328-0581,AMUSE,SemanticGesticulator,model_b,False,"[""MotionSmoothness""]",
6690464404e2d3a5271a608d,28_tiffnay_0_81_81_sample_1_0302-0623,AMUSE,RAG-Gesture,tie,,{},
6690464404e2d3a5271a608d,2_scott_0_1_1_sample_4_0224-0535,ConvoFusion,DiffuseStyleGesture,model_a,True,"[""UnrealisticMotion"",""MotionSmoothness""]",
6690464404e2d3a5271a608d,2_scott_0_7_7_sample_5_0315-0666,BEAT2,ConvoFusion,tie,,{},
6690464404e2d3a5271a608d,3_solomon_0_4_4_sample_3_0242-0526,DiffuseStyleGesture,AMUSE,tie,,{},
6690464404e2d3a5271a608d,4_lawrence_0_81_81_sample_3_0348-0701,DiffuseStyleGesture,BEAT2,model_b,False,"[""MotionSmoothness""]",
6690464404e2d3a5271a608d,5_stewart_0_103_103_sample_5_0350-0625,ConvoFusion,RAG-Gesture,model_b,False,"[""RecognisableGestures""]",
6690464404e2d3a5271a608d,5_stewart_0_65_65_sample_2_0256-0569,RAG-Gesture,AMUSE,model_a,True,"[""MotionSmoothness"",""RecognisableGestures"",""UnrealisticMotion""]",
6690464404e2d3a5271a608d,6_carla_0_65_65_sample_2_0352-0655,RAG-Gesture,HoloGest,tie,,{},
6690464404e2d3a5271a608d,9_miranda_0_95_95_sample_5_0313-0664,AMUSE,HoloGest,model_b,False,"[""UnrealisticMotion""]",
6691bc059b0182b0bdd7d682,11_nidal_0_81_81_sample_4_0347-0683,BEAT2,RAG-Gesture,model_b,False,"[""RecognisableGestures""]",
6691bc059b0182b0bdd7d682,13_lu_0_103_103_sample_4_0344-0615,BEAT2,HoloGest,tie,,{},
6691bc059b0182b0bdd7d682,15_carlos_0_87_87_sample_4_0346-0654,HoloGest,ConvoFusion,model_b,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6691bc059b0182b0bdd7d682,16_jorge_0_1_1_sample_5_0316-0617,AMUSE,ConvoFusion,model_b,True,"[""RecognisableGestures""]",
6691bc059b0182b0bdd7d682,17_itoi_0_73_73_sample_4_0251-0547,AMUSE,RAG-Gesture,model_b,False,"[""MotionSmoothness""]",
6691bc059b0182b0bdd7d682,1_wayne_0_2_2_sample_5_0284-0619,RAG-Gesture,HoloGest,model_b,True,"[""UnrealisticMotion""]",
6691bc059b0182b0bdd7d682,1_wayne_0_4_4_sample_1_0352-0692,HoloGest,AMUSE,model_a,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6691bc059b0182b0bdd7d682,20_li_0_1_1_sample_3_0285-0561,DiffuseStyleGesture,SemanticGesticulator,model_b,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6691bc059b0182b0bdd7d682,20_li_0_1_1_sample_3_0285-0561,BEAT2,DiffuseStyleGesture,model_a,True,"[""AmountIntensityOfMotion""]",
6691bc059b0182b0bdd7d682,20_li_0_1_1_sample_3_0285-0561,SemanticGesticulator,HoloGest,tie,,{},
6691bc059b0182b0bdd7d682,21_ayana_0_81_81_sample_1_0236-0585,SemanticGesticulator,AMUSE,model_a,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6691bc059b0182b0bdd7d682,23_hailing_0_111_111_sample_2_0340-0691,DiffuseStyleGesture,ConvoFusion,model_b,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6691bc059b0182b0bdd7d682,23_hailing_0_111_111_sample_2_0340-0691,RAG-Gesture,HoloGest,tie,,{},
6691bc059b0182b0bdd7d682,24_kexin_0_111_111_sample_5_0352-0696,AMUSE,RAG-Gesture,model_b,True,"[""MotionSmoothness""]",
6691bc059b0182b0bdd7d682,24_kexin_0_87_87_sample_2_0323-0663,BEAT2,ConvoFusion,model_b,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6691bc059b0182b0bdd7d682,27_yingqing_0_1_1_sample_3_0322-0620,HoloGest,SemanticGesticulator,tie,,{},
6691bc059b0182b0bdd7d682,28_tiffnay_0_73_73_sample_2_0342-0701,AMUSE,HoloGest,model_b,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6691bc059b0182b0bdd7d682,2_scott_0_7_7_sample_5_0315-0666,DiffuseStyleGesture,ConvoFusion,model_b,True,"[""UnrealisticMotion""]",
6691bc059b0182b0bdd7d682,30_katya_0_95_95_sample_5_0271-0618,SemanticGesticulator,ConvoFusion,model_a,True,"[""UnrealisticMotion""]",
6691bc059b0182b0bdd7d682,30_katya_0_95_95_sample_5_0271-0618,DiffuseStyleGesture,HoloGest,model_b,True,"[""UnrealisticMotion"",""MotionSmoothness""]",
6691bc059b0182b0bdd7d682,4_lawrence_0_65_65_sample_3_0322-0675,ConvoFusion,AMUSE,model_a,False,"[""MotionSmoothness""]",
6691bc059b0182b0bdd7d682,5_stewart_0_7_7_sample_3_0293-0571,DiffuseStyleGesture,SemanticGesticulator,tie,,{},
6691bc059b0182b0bdd7d682,6_carla_0_103_103_sample_1_0350-0696,SemanticGesticulator,ConvoFusion,tie,,{},
6691bc059b0182b0bdd7d682,7_sophie_0_111_111_sample_4_0333-0613,AMUSE,SemanticGesticulator,model_a,False,"[""MotionSmoothness""]",
6691bc059b0182b0bdd7d682,7_sophie_0_65_65_sample_2_0357-0705,RAG-Gesture,ConvoFusion,model_a,False,"[""RecognisableGestures""]",
66dd097265650e0dec23231f,10_kieks_0_5_5_sample_2_0308-0630,RAG-Gesture,ConvoFusion,tie,,{},
66dd097265650e0dec23231f,12_zhao_0_103_103_sample_2_1787-2070,RAG-Gesture,SemanticGesticulator,model_b,True,"[""UnrealisticMotion"",""MotionOther""]","""Problematic glitching on left side. Hands disappearing into body."""
66dd097265650e0dec23231f,12_zhao_0_2_2_sample_3_0320-0579,RAG-Gesture,SemanticGesticulator,model_a,False,"[""AmountIntensityOfMotion"",""MotionOther""]","""Right side was a little too repetitive"""
66dd097265650e0dec23231f,12_zhao_0_2_2_sample_3_0320-0579,HoloGest,RAG-Gesture,model_a,True,"[""AmountIntensityOfMotion""]",
66dd097265650e0dec23231f,12_zhao_0_87_87_sample_1_0295-0634,RAG-Gesture,ConvoFusion,model_b,False,"[""MotionOther"",""UnrealisticMotion""]","""Some body shifting on the left side."""
66dd097265650e0dec23231f,15_carlos_0_1_1_sample_5_0328-0688,ConvoFusion,RAG-Gesture,model_a,False,"[""UnrealisticMotion"",""MotionOther""]","""Strange shifts of the body in a few occasions on the right side."""
66dd097265650e0dec23231f,15_carlos_0_1_1_sample_5_0328-0688,ConvoFusion,HoloGest,model_b,False,"[""MotionSmoothness""]",
66dd097265650e0dec23231f,18_daiki_0_81_81_sample_4_0277-0624,ConvoFusion,HoloGest,model_a,False,"[""MotionSmoothness""]",
66dd097265650e0dec23231f,1_wayne_0_3_3_sample_3_0264-0598,SemanticGesticulator,HoloGest,model_b,False,"[""MotionSmoothness""]",
66dd097265650e0dec23231f,1_wayne_0_6_6_sample_5_0344-0618,ConvoFusion,HoloGest,model_b,False,"[""AmountIntensityOfMotion""]",
66dd097265650e0dec23231f,1_wayne_0_73_73_sample_4_0358-0696,ConvoFusion,RAG-Gesture,tie,,{},
66dd097265650e0dec23231f,22_luqi_0_73_73_sample_4_0346-0670,HoloGest,ConvoFusion,model_a,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
66dd097265650e0dec23231f,23_hailing_0_103_103_sample_1_0302-0604,SemanticGesticulator,RAG-Gesture,model_a,False,"[""AmountIntensityOfMotion""]",
66dd097265650e0dec23231f,23_hailing_0_95_95_sample_4_0354-0681,SemanticGesticulator,HoloGest,model_a,True,"[""AmountIntensityOfMotion"",""MotionOther""]","""Strange crouching motion on the right video."""
66dd097265650e0dec23231f,25_goto_0_111_111_sample_1_0326-0660,RAG-Gesture,ConvoFusion,tie,,{},
66dd097265650e0dec23231f,25_goto_0_95_95_sample_2_0349-0706,HoloGest,SemanticGesticulator,model_a,True,"[""MotionSmoothness"",""MotionOther""]","""Right side seemed odd. Seemed to resemble robotic motions."""
66dd097265650e0dec23231f,27_yingqing_0_73_73_sample_2_0337-0691,SemanticGesticulator,HoloGest,model_a,False,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
66dd097265650e0dec23231f,27_yingqing_0_73_73_sample_2_0337-0691,RAG-Gesture,SemanticGesticulator,model_b,True,"[""MotionSmoothness"",""UnrealisticMotion"",""MotionOther""]","""Left side had a strange body shift."""
66dd097265650e0dec23231f,27_yingqing_0_73_73_sample_2_0337-0691,ConvoFusion,HoloGest,model_b,True,"[""UnrealisticMotion"",""MotionOther""]","""Hands disappeared into body on the left video."""
66dd097265650e0dec23231f,2_scott_0_3_3_sample_2_0359-0591,HoloGest,RAG-Gesture,model_a,True,"[""UnrealisticMotion"",""MotionOther""]","""Hands disappearing into each other on the right side."""
66dd097265650e0dec23231f,3_solomon_0_2_2_sample_1_0356-0701,HoloGest,RAG-Gesture,model_a,True,"[""UnrealisticMotion"",""MotionOther""]","""Right side seemed to make a strange body shift to the right about halfway through the video."""
66dd097265650e0dec23231f,4_lawrence_0_95_95_sample_1_0330-0649,HoloGest,RAG-Gesture,model_b,False,"[""AmountIntensityOfMotion""]",
66dd097265650e0dec23231f,4_lawrence_0_95_95_sample_1_0330-0649,RAG-Gesture,SemanticGesticulator,model_b,False,"[""AmountIntensityOfMotion""]",
66dd097265650e0dec23231f,6_carla_0_103_103_sample_1_0350-0696,HoloGest,SemanticGesticulator,tie,,{},
66dd097265650e0dec23231f,9_miranda_0_73_73_sample_1_0265-0592,RAG-Gesture,HoloGest,tie,,{},
67160649a88bd704f98575e9,11_nidal_0_111_111_sample_5_0345-0647,SemanticGesticulator,HoloGest,model_a,False,"[""AmountIntensityOfMotion""]",
67160649a88bd704f98575e9,11_nidal_0_81_81_sample_4_0347-0683,ConvoFusion,RAG-Gesture,model_a,False,"[""UnrealisticMotion""]",
67160649a88bd704f98575e9,12_zhao_0_87_87_sample_1_0295-0634,SemanticGesticulator,RAG-Gesture,model_b,True,"[""AmountIntensityOfMotion""]",
67160649a88bd704f98575e9,13_lu_0_81_81_sample_5_0302-0634,BEAT2,RAG-Gesture,model_a,False,"[""RecognisableGestures"",""MotionSmoothness""]",
67160649a88bd704f98575e9,17_itoi_0_65_65_sample_5_0284-0612,BEAT2,HoloGest,model_b,False,"[""AmountIntensityOfMotion""]",
67160649a88bd704f98575e9,1_wayne_0_6_6_sample_5_0344-0618,BEAT2,HoloGest,tie,,{},
67160649a88bd704f98575e9,1_wayne_0_81_81_sample_5_0324-0628,SemanticGesticulator,BEAT2,model_b,False,"[""RecognisableGestures"",""MotionSmoothness""]",
67160649a88bd704f98575e9,20_li_0_111_111_sample_1_0308-0647,RAG-Gesture,SemanticGesticulator,tie,,{},
67160649a88bd704f98575e9,21_ayana_0_111_111_sample_2_1554-1864,SemanticGesticulator,BEAT2,model_a,False,"[""AmountIntensityOfMotion"",""MotionSmoothness""]",
67160649a88bd704f98575e9,21_ayana_0_65_65_sample_3_0362-0652,BEAT2,HoloGest,model_a,True,"[""MotionSmoothness"",""AmountIntensityOfMotion"",""RecognisableGestures""]",
67160649a88bd704f98575e9,24_kexin_0_103_103_sample_4_0347-0684,ConvoFusion,BEAT2,model_a,True,"[""MotionSmoothness""]",
67160649a88bd704f98575e9,24_kexin_0_87_87_sample_2_0323-0663,HoloGest,RAG-Gesture,model_a,False,"[""AmountIntensityOfMotion""]",
67160649a88bd704f98575e9,24_kexin_0_87_87_sample_2_0323-0663,SemanticGesticulator,BEAT2,model_a,True,"[""UnrealisticMotion""]",
67160649a88bd704f98575e9,25_goto_0_2_2_sample_3_0347-0675,HoloGest,ConvoFusion,model_b,False,"[""MotionSmoothness""]",
67160649a88bd704f98575e9,25_goto_0_2_2_sample_3_0347-0675,RAG-Gesture,BEAT2,tie,,{},
